group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
0,48,0.0,152,0,290.0,1,2,2,2,10.0
0,40,0.0,58,0,270.0,1,2,2,2,10.0
0,42,0.0,98,7,20.0,1,2,2,2,10.0
0,44,0.0,71,2,10.0,1,2,2,2,10.0
0,37,0.0,73,3,10.0,1,2,2,2,10.0
0,32,0.0,90,45,30.0,1,2,2,2,10.0
0,46,0.0,69,4,10.0,1,2,2,2,10.0
0,21,0.0,149,0,820.0,1,2,2,2,10.0
0,14,0.0,69,0,10.0,1,2,2,2,10.0
0,45,0.0,90,35,20.0,1,2,2,2,10.0
0,18,0.0,64,14,20.0,1,2,2,2,10.0
0,24,0.0,123,0,520.0,1,2,2,2,10.0
0,3,0.0,131,0,300.0,1,2,2,2,10.0
0,29,0.0,78,0,280.0,1,2,2,2,10.0
0,28,0.0,64,15,20.0,1,2,2,2,10.0
0,27,0.0,148,0,40.0,1,2,2,2,10.0
0,25,0.0,152,0,860.0,1,2,2,2,10.0
0,11,0.0,71,1,10.0,1,2,2,2,10.0
0,41,0.0,64,17,20.0,1,2,2,2,10.0
0,39,0.0,86,0,330.0,1,2,2,2,10.0
0,50,0.0,105,0,280.0,1,2,2,2,10.0
0,22,0.0,151,0,850.0,1,2,2,2,10.0
1,0,0.0,122,0,520.0,1,2,2,2,10.0
3,1,0.0,91,0,30.0,1,2,2,2,10.0
3,2,0.0,15,2,0.0,1,2,2,2,10.0
4,67,0.0,72,3,10.0,1,2,2,2,10.0
4,31,0.0,111,2,30.0,1,2,2,2,10.0
4,28,0.0,112,1,30.0,1,2,2,2,10.0
4,73,0.0,112,0,30.0,1,2,2,2,10.0
4,12,0.0,44,0,0.0,1,2,2,2,10.0
4,19,0.0,161,0,70.0,1,2,2,2,10.0
4,79,0.0,133,0,50.0,1,2,2,2,10.0
4,63,0.0,72,1,10.0,1,2,2,2,10.0
4,34,0.0,118,0,30.0,1,2,2,2,10.0
4,1,0.0,45,3,0.0,1,2,2,2,10.0
4,37,0.0,135,0,50.0,1,2,2,2,10.0
4,0,0.0,36,0,0.0,1,2,2,2,10.0
4,17,0.0,39,14,0.0,1,2,2,2,10.0
4,64,0.0,71,0,10.0,1,2,2,2,10.0
4,69,0.0,73,6,10.0,1,2,2,2,10.0
4,86,0.0,59,0,260.0,1,2,2,2,10.0
4,32,0.0,94,0,20.0,1,2,2,2,10.0
4,65,0.0,67,0,10.0,1,2,2,2,10.0
4,62,0.0,73,5,10.0,1,2,2,2,10.0
4,36,0.0,92,2,20.0,1,2,2,2,10.0
4,27,0.0,119,0,30.0,1,2,2,2,10.0
4,24,0.0,92,0,20.0,1,2,2,2,10.0
4,84,0.0,41,3,0.0,1,2,2,2,10.0
4,20,0.0,45,0,0.0,1,2,2,2,10.0
4,91,0.0,152,0,300.0,1,2,2,2,10.0
4,92,0.0,148,0,50.0,1,2,2,2,10.0
4,68,0.0,44,2,0.0,1,2,2,2,10.0
4,83,0.0,105,0,290.0,1,2,2,2,10.0
4,90,0.0,78,0,290.0,1,2,2,2,10.0
4,40,0.0,39,7,10.0,1,2,2,2,10.0
4,9,0.0,38,3,10.0,1,2,2,2,10.0
4,14,0.0,119,1,30.0,1,2,2,2,10.0
4,39,0.0,32,0,10.0,1,2,2,2,10.0
4,77,0.0,142,0,60.0,1,2,2,2,10.0
4,21,0.0,42,6,0.0,1,2,2,2,10.0
4,78,0.0,75,3,10.0,1,2,2,2,10.0
4,87,0.0,73,4,10.0,1,2,2,2,10.0
4,76,0.0,69,5,10.0,1,2,2,2,10.0
4,75,0.0,160,0,70.0,1,2,2,2,10.0
4,66,0.0,72,4,10.0,1,2,2,2,10.0
4,2,0.0,39,0,0.0,1,2,2,2,10.0
4,38,0.0,39,5,0.0,1,2,2,2,10.0
4,81,0.0,129,0,40.0,1,2,2,2,10.0
4,89,0.0,72,0,10.0,1,2,2,2,10.0
4,30,0.0,103,0,20.0,1,2,2,2,10.0
4,16,0.0,42,13,0.0,1,2,2,2,10.0
4,74,0.0,70,0,10.0,1,2,2,2,10.0
4,70,0.0,75,1,10.0,1,2,2,2,10.0
4,82,0.0,43,4,0.0,1,2,2,2,10.0
4,25,0.0,38,1,0.0,1,2,2,2,10.0
4,61,0.0,90,35,30.0,1,2,2,2,10.0
4,80,0.0,51,0,200.0,1,2,2,2,10.0
4,29,0.0,17,0,100.0,1,2,2,2,10.0
4,35,0.0,102,0,20.0,1,2,2,2,10.0
4,26,0.0,45,1,0.0,1,2,2,2,10.0
4,33,0.0,39,4,0.0,1,2,2,2,10.0
4,72,0.0,81,0,290.0,1,2,2,2,10.0
6,58,0.0,46,4,0.0,1,2,2,2,10.0
6,18,0.0,91,0,10.0,1,2,2,2,10.0
6,20,0.0,39,9,10.0,1,2,2,2,10.0
6,41,0.0,26,0,130.0,1,2,2,2,10.0
6,36,0.0,72,5,10.0,1,2,2,2,10.0
6,39,0.0,42,17,0.0,1,2,2,2,10.0
6,38,0.0,42,16,0.0,1,2,2,2,10.0
6,7,0.0,43,7,0.0,1,2,2,2,10.0
6,13,0.0,75,4,10.0,1,2,2,2,10.0
6,77,0.0,154,0,70.0,1,2,2,2,10.0
6,30,0.0,39,12,0.0,1,2,2,2,10.0
6,76,0.0,79,0,280.0,1,2,2,2,10.0
6,61,0.0,42,5,0.0,1,2,2,2,10.0
6,80,0.0,31,0,160.0,1,2,2,2,10.0
6,79,0.0,145,0,60.0,1,2,2,2,10.0
6,17,0.0,42,1,0.0,1,2,2,2,10.0
6,1,0.0,42,2,0.0,1,2,2,2,10.0
6,45,0.0,42,3,0.0,1,2,2,2,10.0
6,44,0.0,41,1,0.0,1,2,2,2,10.0
6,56,0.0,39,10,0.0,1,2,2,2,10.0
6,0,0.0,37,1,0.0,1,2,2,2,10.0
6,73,0.0,42,14,0.0,1,2,2,2,10.0
6,15,0.0,42,18,0.0,1,2,2,2,10.0
6,52,0.0,42,10,0.0,1,2,2,2,10.0
6,9,0.0,60,0,260.0,1,2,2,2,10.0
6,8,0.0,111,1,30.0,1,2,2,2,10.0
6,43,0.0,45,2,0.0,1,2,2,2,10.0
6,65,0.0,94,2,20.0,1,2,2,2,10.0
6,60,0.0,139,0,50.0,1,2,2,2,10.0
6,10,0.0,116,0,30.0,1,2,2,2,10.0
