group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
81,4,0.0,37,0,54.0,0,3,3,3,18.0
81,5,0.0,115,0,24.0,0,3,3,3,18.0
81,1,9.0,57,20,0.0,0,3,3,3,9.0
81,3,9.0,57,19,0.0,0,3,3,3,9.0
81,2,0.0,2,0,132.0,0,3,3,3,18.0
82,3,0.0,9,0,0.0,0,3,3,3,24.0
82,2,9.0,52,6,0.0,0,3,3,3,15.0
82,4,0.0,42,0,24.0,0,3,3,3,24.0
82,1,9.0,52,2,0.0,0,3,3,3,15.0
82,0,0.0,10,0,0.0,0,3,3,3,24.0
83,5,0.0,57,25,0.0,0,3,3,3,3.0
83,3,0.0,13,1,0.0,0,3,3,3,3.0
83,2,0.0,1,0,18.0,0,3,3,3,3.0
83,0,0.0,79,0,3.0,0,3,3,3,3.0
84,0,3.0,83,4,0.0,0,3,3,3,3.0
84,0,0.0,30,0,3.0,0,3,3,3,3.0
85,0,0.0,45,0,3.0,0,3,3,3,87.0
86,3,0.0,101,0,657.0,0,3,3,3,9.0
86,4,0.0,82,3,0.0,0,3,3,3,9.0
86,8,0.0,73,0,144.0,0,3,3,3,9.0
86,5,3.0,54,5,0.0,0,3,3,3,3.0
86,5,0.0,109,10,0.0,0,3,3,3,3.0
86,7,0.0,5,1,0.0,0,3,3,3,9.0
88,0,0.0,74,0,0.0,0,3,3,3,3.0
89,0,0.0,37,0,0.0,0,3,3,3,15.0
90,0,33.0,7,0,0.0,0,3,3,3,30.0
90,0,9.0,56,24,0.0,0,3,3,3,6.0
90,0,63.0,38,0,0.0,0,3,3,3,102.0
90,0,15.0,81,3,0.0,0,3,3,3,18.0
91,0,0.0,95,0,123.0,0,3,3,3,18.0
92,6,0.0,20,0,3.0,0,3,3,3,3.0
92,11,0.0,93,3,3.0,0,3,3,3,3.0
92,14,0.0,21,1,3.0,0,3,3,3,3.0
92,5,0.0,31,0,3.0,0,3,3,3,3.0
92,2,0.0,49,0,3.0,0,3,3,3,3.0
92,4,0.0,20,1,3.0,0,3,3,3,3.0
92,12,0.0,93,1,3.0,0,3,3,3,3.0
92,13,0.0,64,0,3.0,0,3,3,3,3.0
92,7,0.0,94,0,3.0,0,3,3,3,3.0
92,1,0.0,20,2,3.0,0,3,3,3,3.0
92,0,0.0,48,0,3.0,0,3,3,3,3.0
92,9,0.0,19,0,3.0,0,3,3,3,3.0
92,10,0.0,20,3,3.0,0,3,3,3,3.0
92,8,0.0,75,0,3.0,0,3,3,3,3.0
92,3,0.0,93,2,3.0,0,3,3,3,3.0
93,1,0.0,21,0,3.0,0,3,3,3,6.0
93,0,0.0,50,0,3.0,0,3,3,3,6.0
93,3,0.0,32,0,3.0,0,3,3,3,6.0
93,2,0.0,25,0,3.0,0,3,3,3,6.0
94,0,0.0,31,0,30.0,0,3,3,3,30.0
95,0,90.0,11,0,0.0,0,3,3,3,51.0
95,0,33.0,114,2,0.0,0,3,3,3,9.0
95,0,42.0,56,18,0.0,0,3,3,3,6.0
95,0,75.0,80,6,0.0,0,3,3,3,15.0
95,0,66.0,57,16,0.0,0,3,3,3,9.0
95,0,0.0,102,0,0.0,0,3,3,3,33.0
96,4,0.0,19,1,3.0,0,3,3,3,3.0
96,2,0.0,117,0,3.0,0,3,3,3,3.0
96,0,0.0,17,0,3.0,0,3,3,3,3.0
96,3,0.0,67,0,3.0,0,3,3,3,3.0
96,1,0.0,93,0,3.0,0,3,3,3,3.0
97,0,6.0,53,1,0.0,0,3,3,3,18.0
97,0,24.0,107,0,0.0,0,3,3,3,24.0
97,0,48.0,28,0,0.0,0,3,3,3,39.0
97,0,150.0,76,0,0.0,0,3,3,3,105.0
97,0,87.0,61,0,0.0,0,3,3,3,63.0
98,0,12.0,14,0,0.0,0,3,3,3,9.0
98,0,0.0,70,0,0.0,0,3,3,3,12.0
100,0,3.0,71,0,0.0,0,3,3,3,3.0
101,0,0.0,16,1,36.0,0,3,3,3,678.0
102,0,0.0,2,0,0.0,0,3,3,3,33.0
103,0,0.0,101,0,3.0,0,3,3,3,546.0
104,0,3.0,69,4,0.0,0,3,3,3,3.0
104,1,3.0,69,2,0.0,0,3,3,3,3.0
105,1,0.0,46,0,0.0,0,3,3,3,18.0
105,0,9.0,57,24,0.0,0,3,3,3,9.0
105,2,9.0,57,13,0.0,0,3,3,3,9.0
106,0,6.0,52,0,0.0,0,3,3,3,15.0
107,1,9.0,52,9,0.0,0,3,3,3,15.0
107,0,6.0,53,2,0.0,0,3,3,3,18.0
108,0,15.0,79,1,0.0,0,3,3,3,12.0
108,0,9.0,56,19,0.0,0,3,3,3,6.0
109,1,0.0,114,3,6.0,0,3,3,3,3.0
109,5,0.0,44,0,0.0,0,3,3,3,3.0
109,2,0.0,79,2,0.0,0,3,3,3,3.0
109,6,0.0,103,0,0.0,0,3,3,3,3.0
109,0,0.0,86,4,0.0,0,3,3,3,3.0
110,0,0.0,101,0,624.0,0,3,3,3,33.0
110,2,0.0,73,0,111.0,0,3,3,3,33.0
110,1,9.0,56,37,0.0,0,3,3,3,6.0
110,1,15.0,81,1,0.0,0,3,3,3,18.0
111,0,24.0,105,2,0.0,0,3,3,3,18.0
111,0,9.0,52,11,0.0,0,3,3,3,15.0
112,0,0.0,83,1,0.0,0,3,3,3,3.0
114,2,3.0,54,6,0.0,0,3,3,3,3.0
114,0,0.0,95,0,66.0,0,3,3,3,9.0
114,3,0.0,55,0,36.0,0,3,3,3,9.0
114,1,0.0,95,0,105.0,0,3,3,3,9.0
114,2,0.0,109,7,0.0,0,3,3,3,3.0
115,0,45.0,68,0,0.0,0,3,3,3,12.0
115,0,57.0,30,0,0.0,0,3,3,3,3.0
115,0,0.0,1,0,21.0,0,3,3,3,45.0
117,0,6.0,104,0,0.0,0,3,3,3,6.0
117,0,3.0,69,3,0.0,0,3,3,3,3.0
117,0,12.0,24,0,0.0,0,3,3,3,12.0
