group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
0,0,9.0,54,0,0.0,0,7,7,7,9.0
0,0,18.0,14,0,0.0,0,7,7,7,24.0
0,0,0.0,43,0,0.0,0,7,7,7,3.0
0,0,3.0,29,0,0.0,0,7,7,7,6.0
1,0,6.0,40,1,0.0,0,7,7,7,6.0
1,0,3.0,26,1,0.0,0,7,7,7,3.0
2,0,3.0,26,9,0.0,0,7,7,7,3.0
2,1,3.0,20,1,0.0,0,7,7,7,6.0
2,1,9.0,49,0,0.0,0,7,7,7,6.0
2,0,6.0,41,0,0.0,0,7,7,7,9.0
3,0,12.0,0,0,0.0,0,7,7,7,792.0
3,0,6.0,36,0,0.0,0,7,7,7,6.0
3,0,804.0,42,0,0.0,0,7,7,7,1794.0
3,0,3.0,19,15,0.0,0,7,7,7,3.0
4,0,6.0,40,5,0.0,0,7,7,7,6.0
4,0,3.0,19,9,0.0,0,7,7,7,3.0
4,0,12.0,2,1,0.0,0,7,7,7,15.0
5,0,3.0,27,2,0.0,0,7,7,7,6.0
6,0,18.0,7,0,0.0,0,7,7,7,9.0
6,0,6.0,23,0,0.0,0,7,7,7,3.0
6,0,9.0,44,1,0.0,0,7,7,7,9.0
7,0,3.0,24,1,0.0,0,7,7,7,6.0
8,0,3.0,20,4,0.0,0,7,7,7,6.0
8,0,30.0,21,0,0.0,0,7,7,7,36.0
8,0,66.0,45,0,0.0,0,7,7,7,72.0
8,0,15.0,9,0,0.0,0,7,7,7,15.0
8,0,9.0,49,1,0.0,0,7,7,7,6.0
9,0,6.0,41,1,0.0,0,7,7,7,9.0
9,0,3.0,19,29,0.0,0,7,7,7,3.0
10,0,9.0,48,0,0.0,0,7,7,7,12.0
10,0,3.0,20,2,0.0,0,7,7,7,6.0
11,0,15.0,18,0,0.0,0,7,7,7,3.0
11,0,3.0,22,0,0.0,0,7,7,7,12.0
12,0,6.0,41,2,0.0,0,7,7,7,9.0
12,0,3.0,26,8,0.0,0,7,7,7,3.0
13,0,3.0,27,0,0.0,0,7,7,7,6.0
13,0,9.0,51,0,0.0,0,7,7,7,9.0
14,0,3.0,19,18,0.0,0,7,7,7,3.0
14,0,6.0,40,3,0.0,0,7,7,7,6.0
14,0,12.0,1,0,0.0,0,7,7,7,12.0
15,0,6.0,23,3,0.0,0,7,7,7,3.0
15,0,18.0,6,0,0.0,0,7,7,7,27.0
15,0,9.0,44,0,0.0,0,7,7,7,9.0
16,0,3.0,26,11,0.0,0,7,7,7,3.0
16,0,6.0,38,2,0.0,0,7,7,7,12.0
17,0,6.0,38,0,0.0,0,7,7,7,12.0
17,0,3.0,19,8,0.0,0,7,7,7,3.0
20,1,3.0,19,22,0.0,0,7,7,7,3.0
20,2,3.0,26,0,0.0,0,7,7,7,3.0
20,4,3.0,19,19,0.0,0,7,7,7,3.0
20,3,3.0,19,17,0.0,0,7,7,7,3.0
20,0,3.0,19,10,0.0,0,7,7,7,3.0
21,0,18.0,13,0,0.0,0,7,7,7,18.0
21,0,3.0,19,7,0.0,0,7,7,7,3.0
21,0,9.0,50,0,0.0,0,7,7,7,9.0
21,0,6.0,39,0,0.0,0,7,7,7,3.0
22,0,6.0,24,0,0.0,0,7,7,7,6.0
24,0,3.0,23,2,0.0,0,7,7,7,3.0
25,0,6.0,23,1,0.0,0,7,7,7,3.0
25,1,6.0,23,8,0.0,0,7,7,7,3.0
27,1,3.0,19,1,0.0,0,7,7,7,3.0
27,3,3.0,19,24,0.0,0,7,7,7,3.0
27,2,3.0,19,2,0.0,0,7,7,7,3.0
27,0,3.0,19,3,0.0,0,7,7,7,3.0
27,4,3.0,19,0,0.0,0,7,7,7,3.0
28,0,3.0,26,13,0.0,0,7,7,7,3.0
28,0,6.0,40,10,0.0,0,7,7,7,6.0
28,0,21.0,16,0,0.0,0,7,7,7,18.0
28,0,12.0,5,0,0.0,0,7,7,7,9.0
29,0,3.0,19,11,0.0,0,7,7,7,3.0
30,0,3.0,26,10,0.0,0,7,7,7,3.0
30,0,12.0,2,0,0.0,0,7,7,7,15.0
30,0,6.0,40,6,0.0,0,7,7,7,6.0
31,0,3.0,19,26,0.0,0,7,7,7,3.0
31,0,6.0,37,0,0.0,0,7,7,7,9.0
31,0,15.0,10,0,0.0,0,7,7,7,21.0
32,0,3.0,25,1,0.0,0,7,7,7,9.0
32,0,21.0,11,0,0.0,0,7,7,7,18.0
32,0,39.0,47,0,0.0,0,7,7,7,9.0
32,0,12.0,53,0,0.0,0,7,7,7,9.0
33,0,0.0,34,0,0.0,0,7,7,7,2610.0
34,0,3.0,19,4,0.0,0,7,7,7,3.0
34,0,12.0,3,0,0.0,0,7,7,7,2598.0
34,0,6.0,40,4,0.0,0,7,7,7,6.0
36,0,3.0,26,12,0.0,0,7,7,7,3.0
37,0,3.0,27,4,0.0,0,7,7,7,6.0
38,1,6.0,40,8,0.0,0,7,7,7,6.0
38,2,3.0,26,6,0.0,0,7,7,7,3.0
38,0,6.0,40,7,0.0,0,7,7,7,6.0
38,2,6.0,40,9,0.0,0,7,7,7,6.0
38,0,3.0,19,27,0.0,0,7,7,7,3.0
38,1,3.0,19,28,0.0,0,7,7,7,3.0
40,6,3.0,26,3,0.0,0,7,7,7,3.0
40,2,3.0,19,31,0.0,0,7,7,7,3.0
40,10,3.0,26,2,0.0,0,7,7,7,3.0
40,4,3.0,19,30,0.0,0,7,7,7,3.0
40,9,3.0,26,5,0.0,0,7,7,7,3.0
40,3,3.0,19,33,0.0,0,7,7,7,3.0
40,5,3.0,19,25,0.0,0,7,7,7,3.0
40,7,3.0,19,5,0.0,0,7,7,7,3.0
40,1,3.0,26,7,0.0,0,7,7,7,3.0
40,0,3.0,19,23,0.0,0,7,7,7,3.0
40,8,3.0,19,6,0.0,0,7,7,7,3.0
41,2,3.0,27,1,0.0,0,7,7,7,6.0
41,1,6.0,35,1,0.0,0,7,7,7,3.0
41,1,3.0,19,16,0.0,0,7,7,7,3.0
41,0,6.0,39,1,0.0,0,7,7,7,3.0
41,0,3.0,19,14,0.0,0,7,7,7,3.0
44,1,6.0,23,6,0.0,0,7,7,7,3.0
44,0,6.0,23,7,0.0,0,7,7,7,3.0
45,0,18.0,12,0,0.0,0,7,7,7,15.0
45,0,3.0,19,20,0.0,0,7,7,7,3.0
45,0,6.0,38,1,0.0,0,7,7,7,12.0
45,0,33.0,28,0,0.0,0,7,7,7,39.0
46,0,3.0,26,4,0.0,0,7,7,7,3.0
46,0,6.0,40,2,0.0,0,7,7,7,6.0
46,0,39.0,31,0,0.0,0,7,7,7,36.0
46,0,12.0,4,0,0.0,0,7,7,7,27.0
47,0,3.0,20,3,0.0,0,7,7,7,6.0
48,0,3.0,19,32,0.0,0,7,7,7,3.0
48,0,6.0,40,0,0.0,0,7,7,7,6.0
49,0,3.0,19,13,0.0,0,7,7,7,3.0
49,1,3.0,19,12,0.0,0,7,7,7,3.0
50,0,3.0,27,3,0.0,0,7,7,7,6.0
51,0,3.0,20,0,0.0,0,7,7,7,6.0
52,0,9.0,43,1,0.0,0,7,7,7,3.0
52,0,6.0,23,5,0.0,0,7,7,7,3.0
53,0,6.0,23,4,0.0,0,7,7,7,3.0
54,0,3.0,19,21,0.0,0,7,7,7,3.0
54,0,6.0,35,0,0.0,0,7,7,7,3.0
