group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
0,0,0.0,67,0,96.0,1,4,4,4,102.0
1,0,0.0,49,0,0.0,1,4,4,4,102.0
2,0,0.0,27,0,9.0,1,4,4,4,105.0
3,0,0.0,35,0,21.0,1,4,4,4,108.0
4,0,3.0,151,10,0.0,1,4,4,4,6.0
4,0,9.0,144,5,0.0,1,4,4,4,6.0
4,0,321.0,156,0,0.0,1,4,4,4,60.0
4,0,381.0,91,0,0.0,1,4,4,4,27.0
4,0,15.0,44,0,0.0,1,4,4,4,15.0
4,0,774.0,89,0,0.0,1,4,4,4,267.0
4,0,1041.0,123,0,0.0,1,4,4,4,39.0
4,0,147.0,50,0,0.0,1,4,4,4,174.0
4,0,687.0,178,0,0.0,1,4,4,4,87.0
4,0,30.0,7,0,0.0,1,4,4,4,117.0
4,0,408.0,94,0,0.0,1,4,4,4,279.0
5,0,114.0,99,82,0.0,1,4,4,4,3.0
6,0,0.0,95,0,138.0,1,4,4,4,117.0
7,0,114.0,99,69,0.0,1,4,4,4,3.0
8,0,0.0,88,0,249.0,1,4,4,4,12.0
9,0,0.0,32,0,117.0,1,4,4,4,12.0
10,0,3.0,103,53,0.0,1,4,4,4,3.0
10,0,6.0,142,4,0.0,1,4,4,4,6.0
11,1,0.0,72,0,0.0,1,4,4,4,12.0
11,0,0.0,76,0,0.0,1,4,4,4,12.0
12,2,0.0,158,0,12.0,1,4,4,4,12.0
12,31,6.0,99,12,0.0,1,4,4,4,3.0
12,32,0.0,31,0,12.0,1,4,4,4,12.0
12,34,0.0,172,0,12.0,1,4,4,4,12.0
12,36,0.0,138,0,12.0,1,4,4,4,12.0
12,20,0.0,81,0,12.0,1,4,4,4,12.0
12,14,0.0,122,0,12.0,1,4,4,4,12.0
12,9,0.0,90,0,15.0,1,4,4,4,12.0
12,11,0.0,135,0,12.0,1,4,4,4,12.0
12,1,0.0,122,1,15.0,1,4,4,4,12.0
12,12,0.0,81,1,12.0,1,4,4,4,12.0
12,22,0.0,134,0,12.0,1,4,4,4,12.0
12,6,0.0,95,0,12.0,1,4,4,4,12.0
12,16,0.0,154,0,12.0,1,4,4,4,12.0
12,10,0.0,111,0,12.0,1,4,4,4,12.0
12,15,0.0,117,1,12.0,1,4,4,4,12.0
12,7,0.0,120,1,15.0,1,4,4,4,12.0
12,0,0.0,84,1,12.0,1,4,4,4,12.0
12,25,0.0,40,0,0.0,1,4,4,4,12.0
12,35,0.0,84,0,12.0,1,4,4,4,12.0
12,13,9.0,99,76,0.0,1,4,4,4,3.0
12,5,0.0,132,0,12.0,1,4,4,4,12.0
12,4,0.0,37,0,12.0,1,4,4,4,12.0
12,8,0.0,24,0,12.0,1,4,4,4,12.0
