group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
66,0,30.0,14,0,0.0,0,4,4,4,36.0
67,0,0.0,36,0,21.0,0,4,4,4,42.0
68,0,3.0,103,59,0.0,0,4,4,4,9.0
68,0,12.0,192,0,0.0,0,4,4,4,6.0
70,0,21.0,38,1,0.0,0,4,4,4,15.0
70,0,12.0,194,5,0.0,0,4,4,4,9.0
70,0,6.0,101,38,0.0,0,4,4,4,6.0
71,0,9.0,151,16,0.0,0,4,4,4,9.0
71,0,33.0,156,3,0.0,0,4,4,4,6.0
71,0,18.0,38,0,0.0,0,4,4,4,15.0
71,0,6.0,99,66,0.0,0,4,4,4,3.0
72,0,9.0,100,0,0.0,0,4,4,4,42.0
73,5,0.0,12,26,0.0,0,4,4,4,3.0
73,2,0.0,12,28,0.0,0,4,4,4,3.0
73,1,0.0,12,29,0.0,0,4,4,4,3.0
73,0,0.0,12,27,0.0,0,4,4,4,3.0
73,4,0.0,12,23,0.0,0,4,4,4,3.0
73,3,0.0,12,24,0.0,0,4,4,4,3.0
74,0,0.0,150,0,3.0,0,4,4,4,66.0
75,1,0.0,17,9,0.0,0,4,4,4,6.0
75,0,0.0,17,2,0.0,0,4,4,4,6.0
76,0,24.0,184,3,0.0,0,4,4,4,24.0
76,0,48.0,59,0,0.0,0,4,4,4,45.0
76,0,9.0,97,14,0.0,0,4,4,4,15.0
78,0,9.0,65,0,0.0,0,4,4,4,9.0
78,0,3.0,156,1,0.0,0,4,4,4,6.0
79,0,9.0,101,10,0.0,0,4,4,4,6.0
79,0,15.0,152,1,0.0,0,4,4,4,93.0
80,0,9.0,101,11,0.0,0,4,4,4,6.0
80,0,30.0,19,0,0.0,0,4,4,4,81.0
80,0,15.0,141,18,0.0,0,4,4,4,15.0
81,1,0.0,27,0,9.0,0,4,4,4,3.0
81,0,0.0,172,0,6.0,0,4,4,4,3.0
83,0,24.0,188,0,0.0,0,4,4,4,33.0
83,0,9.0,97,1,0.0,0,4,4,4,15.0
84,2,0.0,138,0,6.0,0,4,4,4,6.0
84,0,0.0,120,1,6.0,0,4,4,4,6.0
84,1,0.0,35,0,3.0,0,4,4,4,6.0
85,0,0.0,112,0,45.0,0,4,4,4,66.0
86,0,9.0,97,15,0.0,0,4,4,4,15.0
86,0,48.0,58,0,0.0,0,4,4,4,39.0
86,0,24.0,184,2,0.0,0,4,4,4,24.0
87,0,0.0,17,1,0.0,0,4,4,4,6.0
88,0,48.0,72,0,0.0,0,4,4,4,51.0
88,0,9.0,141,19,0.0,0,4,4,4,15.0
88,0,24.0,11,1,0.0,0,4,4,4,24.0
88,0,3.0,101,18,0.0,0,4,4,4,6.0
89,0,144.0,187,1,0.0,0,4,4,4,30.0
89,0,96.0,151,4,0.0,0,4,4,4,9.0
89,0,105.0,101,9,0.0,0,4,4,4,6.0
89,0,0.0,123,0,0.0,0,4,4,4,96.0
89,0,129.0,97,0,0.0,0,4,4,4,15.0
90,0,0.0,134,0,6.0,0,4,4,4,3.0
91,0,0.0,94,0,0.0,0,4,4,4,63.0
92,0,0.0,6,0,45.0,0,4,4,4,9.0
93,0,51.0,103,45,0.0,0,4,4,4,9.0
93,0,0.0,178,1,0.0,0,4,4,4,45.0
93,0,87.0,146,0,0.0,0,4,4,4,36.0
93,0,78.0,103,22,0.0,0,4,4,4,9.0
93,0,45.0,17,0,0.0,0,4,4,4,6.0
94,0,87.0,141,2,0.0,0,4,4,4,15.0
94,0,0.0,178,0,0.0,0,4,4,4,45.0
94,0,45.0,192,1,0.0,0,4,4,4,6.0
94,0,102.0,13,2,0.0,0,4,4,4,33.0
94,0,51.0,103,18,0.0,0,4,4,4,9.0
94,0,78.0,103,21,0.0,0,4,4,4,9.0
95,0,12.0,151,9,0.0,0,4,4,4,9.0
95,0,60.0,82,0,0.0,0,4,4,4,39.0
95,0,6.0,101,16,0.0,0,4,4,4,6.0
95,0,21.0,190,0,0.0,0,4,4,4,39.0
96,4,6.0,101,53,0.0,0,4,4,4,6.0
96,2,6.0,101,55,0.0,0,4,4,4,6.0
96,7,0.0,2,0,27.0,0,4,4,4,12.0
96,6,0.0,162,0,93.0,0,4,4,4,12.0
96,3,6.0,101,8,0.0,0,4,4,4,6.0
96,9,0.0,36,0,93.0,0,4,4,4,12.0
96,5,0.0,3,0,27.0,0,4,4,4,12.0
96,10,0.0,143,2,0.0,0,4,4,4,12.0
96,8,0.0,3,0,9.0,0,4,4,4,12.0
96,1,0.0,99,40,0.0,0,4,4,4,3.0
96,0,0.0,77,0,75.0,0,4,4,4,12.0
97,11,0.0,62,0,57.0,0,4,4,4,15.0
97,8,9.0,101,67,0.0,0,4,4,4,6.0
97,2,9.0,101,65,0.0,0,4,4,4,6.0
97,3,6.0,103,61,0.0,0,4,4,4,9.0
97,10,9.0,101,78,0.0,0,4,4,4,6.0
97,7,9.0,101,59,0.0,0,4,4,4,6.0
97,0,9.0,101,81,0.0,0,4,4,4,6.0
97,21,0.0,15,2,15.0,0,4,4,4,15.0
97,4,9.0,101,80,0.0,0,4,4,4,6.0
97,17,0.0,144,6,0.0,0,4,4,4,15.0
97,15,9.0,101,61,0.0,0,4,4,4,6.0
97,13,0.0,47,0,30.0,0,4,4,4,15.0
97,5,9.0,101,57,0.0,0,4,4,4,6.0
97,20,0.0,159,0,0.0,0,4,4,4,15.0
97,14,9.0,101,58,0.0,0,4,4,4,6.0
97,9,9.0,101,63,0.0,0,4,4,4,6.0
97,23,0.0,144,9,0.0,0,4,4,4,15.0
97,22,0.0,89,0,153.0,0,4,4,4,15.0
97,18,0.0,67,0,18.0,0,4,4,4,15.0
97,16,9.0,101,76,0.0,0,4,4,4,6.0
97,12,0.0,7,0,60.0,0,4,4,4,15.0
97,19,0.0,43,0,15.0,0,4,4,4,15.0
97,1,9.0,101,64,0.0,0,4,4,4,6.0
97,6,9.0,101,77,0.0,0,4,4,4,6.0
98,1,0.0,185,0,0.0,0,4,4,4,18.0
98,0,0.0,197,0,0.0,0,4,4,4,18.0
99,67,0.0,101,46,3.0,0,4,4,4,3.0
99,13,0.0,101,71,3.0,0,4,4,4,3.0
99,82,0.0,167,0,222.0,0,4,4,4,3.0
99,84,0.0,103,63,0.0,0,4,4,4,3.0
99,1,0.0,149,6,3.0,0,4,4,4,3.0
99,80,0.0,27,0,3.0,0,4,4,4,3.0
99,2,0.0,194,0,3.0,0,4,4,4,3.0
99,3,0.0,96,8,0.0,0,4,4,4,3.0
99,27,0.0,101,72,3.0,0,4,4,4,3.0
99,5,0.0,151,24,3.0,0,4,4,4,3.0
99,26,0.0,103,66,0.0,0,4,4,4,3.0
99,22,0.0,96,7,9.0,0,4,4,4,3.0
99,19,0.0,194,2,3.0,0,4,4,4,3.0
99,18,0.0,151,11,0.0,0,4,4,4,3.0
99,20,0.0,64,0,3.0,0,4,4,4,3.0
99,17,0.0,101,73,0.0,0,4,4,4,3.0
99,14,0.0,96,6,9.0,0,4,4,4,3.0
99,83,0.0,167,0,237.0,0,4,4,4,3.0
99,15,0.0,103,65,0.0,0,4,4,4,3.0
99,79,0.0,96,5,9.0,0,4,4,4,3.0
99,0,0.0,151,22,3.0,0,4,4,4,3.0
99,23,0.0,103,64,0.0,0,4,4,4,3.0
99,74,0.0,181,6,6.0,0,4,4,4,3.0
99,75,0.0,66,0,15.0,0,4,4,4,3.0
99,10,0.0,66,0,3.0,0,4,4,4,3.0
99,76,0.0,194,1,3.0,0,4,4,4,3.0
99,68,0.0,194,4,3.0,0,4,4,4,3.0
99,77,0.0,17,18,0.0,0,4,4,4,3.0
99,70,0.0,50,0,99.0,0,4,4,4,3.0
99,69,0.0,50,0,84.0,0,4,4,4,3.0
99,24,0.0,17,16,0.0,0,4,4,4,3.0
99,12,0.0,101,70,0.0,0,4,4,4,3.0
99,11,0.0,96,9,9.0,0,4,4,4,3.0
99,73,0.0,161,0,3.0,0,4,4,4,3.0
99,4,0.0,161,0,15.0,0,4,4,4,3.0
99,71,0.0,194,3,3.0,0,4,4,4,3.0
99,16,0.0,151,12,3.0,0,4,4,4,3.0
101,71,0.0,96,0,6.0,0,4,4,4,6.0
101,21,3.0,99,29,0.0,0,4,4,4,3.0
101,70,0.0,181,5,3.0,0,4,4,4,6.0
101,42,0.0,97,21,0.0,0,4,4,4,6.0
101,22,0.0,141,1,0.0,0,4,4,4,6.0
101,45,0.0,97,19,0.0,0,4,4,4,6.0
101,38,3.0,99,43,0.0,0,4,4,4,3.0
101,83,3.0,99,37,0.0,0,4,4,4,3.0
101,54,0.0,144,3,9.0,0,4,4,4,6.0
101,25,0.0,144,5,9.0,0,4,4,4,6.0
101,43,0.0,127,0,0.0,0,4,4,4,6.0
101,24,3.0,99,38,0.0,0,4,4,4,3.0
101,27,0.0,97,13,0.0,0,4,4,4,6.0
101,40,0.0,97,11,0.0,0,4,4,4,6.0
101,28,0.0,141,7,0.0,0,4,4,4,6.0
101,31,0.0,97,20,0.0,0,4,4,4,6.0
101,32,0.0,97,23,0.0,0,4,4,4,6.0
101,37,0.0,97,22,0.0,0,4,4,4,6.0
101,52,0.0,144,10,9.0,0,4,4,4,6.0
101,48,3.0,99,34,0.0,0,4,4,4,3.0
101,49,0.0,141,10,0.0,0,4,4,4,6.0
101,51,0.0,97,12,0.0,0,4,4,4,6.0
101,29,0.0,97,17,0.0,0,4,4,4,6.0
101,47,0.0,97,18,0.0,0,4,4,4,6.0
101,30,0.0,144,7,9.0,0,4,4,4,6.0
101,46,0.0,64,0,15.0,0,4,4,4,6.0
101,36,0.0,144,2,9.0,0,4,4,4,6.0
101,26,0.0,10,0,9.0,0,4,4,4,6.0
101,72,0.0,0,0,15.0,0,4,4,4,6.0
101,34,0.0,6,0,9.0,0,4,4,4,6.0
101,73,0.0,140,1,3.0,0,4,4,4,6.0
101,41,0.0,6,0,27.0,0,4,4,4,6.0
102,0,0.0,37,0,3.0,0,4,4,4,75.0
103,33,0.0,141,6,0.0,0,4,4,4,9.0
103,7,0.0,182,0,0.0,0,4,4,4,9.0
103,59,6.0,99,21,0.0,0,4,4,4,3.0
103,11,0.0,26,0,186.0,0,4,4,4,9.0
103,18,0.0,99,81,0.0,0,4,4,4,3.0
103,41,0.0,182,2,0.0,0,4,4,4,9.0
103,54,0.0,98,1,0.0,0,4,4,4,9.0
103,36,0.0,13,1,15.0,0,4,4,4,9.0
103,5,0.0,112,0,162.0,0,4,4,4,9.0
103,0,0.0,13,0,15.0,0,4,4,4,9.0
103,29,0.0,179,0,48.0,0,4,4,4,9.0
103,6,0.0,187,0,12.0,0,4,4,4,9.0
103,45,0.0,99,78,0.0,0,4,4,4,3.0
103,46,0.0,162,0,78.0,0,4,4,4,9.0
103,55,0.0,182,1,0.0,0,4,4,4,9.0
103,49,0.0,98,0,0.0,0,4,4,4,9.0
103,63,0.0,107,0,0.0,0,4,4,4,9.0
103,15,0.0,0,0,0.0,0,4,4,4,9.0
103,20,0.0,91,0,45.0,0,4,4,4,9.0
103,50,0.0,141,13,0.0,0,4,4,4,9.0
103,12,0.0,141,0,0.0,0,4,4,4,9.0
103,13,0.0,141,12,0.0,0,4,4,4,9.0
103,19,0.0,141,3,0.0,0,4,4,4,9.0
103,48,0.0,141,9,0.0,0,4,4,4,9.0
103,66,0.0,2,0,9.0,0,4,4,4,9.0
103,60,0.0,183,0,6.0,0,4,4,4,9.0
103,40,6.0,99,25,0.0,0,4,4,4,3.0
103,3,0.0,85,0,48.0,0,4,4,4,9.0
103,39,0.0,5,0,0.0,0,4,4,4,9.0
103,1,0.0,142,2,0.0,0,4,4,4,9.0
103,53,0.0,142,4,0.0,0,4,4,4,9.0
103,37,6.0,99,72,0.0,0,4,4,4,3.0
103,56,6.0,99,28,0.0,0,4,4,4,3.0
103,42,6.0,99,51,0.0,0,4,4,4,3.0
103,64,0.0,39,1,6.0,0,4,4,4,9.0
103,65,0.0,77,0,51.0,0,4,4,4,9.0
103,8,0.0,93,0,108.0,0,4,4,4,9.0
103,35,0.0,61,1,57.0,0,4,4,4,9.0
103,27,0.0,139,0,57.0,0,4,4,4,9.0
103,34,0.0,16,2,24.0,0,4,4,4,9.0
103,57,0.0,184,1,9.0,0,4,4,4,9.0
103,43,0.0,16,3,24.0,0,4,4,4,9.0
103,14,0.0,4,0,114.0,0,4,4,4,9.0
103,16,0.0,46,0,54.0,0,4,4,4,9.0
103,9,0.0,94,0,120.0,0,4,4,4,9.0
103,10,0.0,44,0,24.0,0,4,4,4,9.0
103,44,0.0,36,0,78.0,0,4,4,4,9.0
103,17,0.0,157,0,54.0,0,4,4,4,9.0
103,2,0.0,173,0,57.0,0,4,4,4,9.0
103,25,0.0,16,0,24.0,0,4,4,4,9.0
103,26,0.0,16,1,24.0,0,4,4,4,9.0
103,4,0.0,15,0,21.0,0,4,4,4,9.0
104,0,27.0,54,0,0.0,0,4,4,4,15.0
104,0,6.0,99,59,0.0,0,4,4,4,3.0
104,0,15.0,180,1,0.0,0,4,4,4,12.0
104,0,9.0,149,2,0.0,0,4,4,4,6.0
104,0,42.0,175,0,0.0,0,4,4,4,6.0
105,0,0.0,36,0,114.0,0,4,4,4,6.0
105,1,0.0,186,5,0.0,0,4,4,4,3.0
106,0,3.0,155,1,0.0,0,4,4,4,3.0
106,0,6.0,25,0,0.0,0,4,4,4,12.0
107,0,0.0,75,0,0.0,0,4,4,4,9.0
107,0,9.0,186,19,0.0,0,4,4,4,3.0
109,0,9.0,151,13,0.0,0,4,4,4,9.0
109,0,18.0,9,0,0.0,0,4,4,4,18.0
109,0,6.0,99,44,0.0,0,4,4,4,3.0
110,0,0.0,77,0,0.0,0,4,4,4,45.0
111,0,0.0,162,0,114.0,0,4,4,4,6.0
112,0,0.0,174,0,0.0,0,4,4,4,90.0
112,0,90.0,194,6,0.0,0,4,4,4,9.0
112,0,123.0,101,7,0.0,0,4,4,4,6.0
112,0,129.0,151,27,0.0,0,4,4,4,9.0
112,0,99.0,96,1,0.0,0,4,4,4,12.0
112,0,138.0,189,0,0.0,0,4,4,4,36.0
113,0,9.0,186,23,0.0,0,4,4,4,3.0
113,0,0.0,75,1,0.0,0,4,4,4,9.0
115,0,6.0,99,45,0.0,0,4,4,4,3.0
115,0,9.0,149,4,0.0,0,4,4,4,6.0
115,0,15.0,20,0,0.0,0,4,4,4,9.0
115,0,24.0,54,1,0.0,0,4,4,4,15.0
116,1,0.0,12,45,0.0,0,4,4,4,3.0
116,2,3.0,108,4,0.0,0,4,4,4,3.0
116,0,0.0,27,0,12.0,0,4,4,4,6.0
117,0,0.0,77,0,93.0,0,4,4,4,9.0
117,2,0.0,172,0,9.0,0,4,4,4,9.0
117,1,0.0,132,0,9.0,0,4,4,4,9.0
118,0,15.0,49,0,0.0,0,4,4,4,15.0
118,0,3.0,116,2,0.0,0,4,4,4,6.0
118,0,9.0,1,0,0.0,0,4,4,4,6.0
119,0,75.0,32,0,0.0,0,4,4,4,111.0
119,0,186.0,171,0,0.0,0,4,4,4,33.0
119,0,3.0,125,1,0.0,0,4,4,4,3.0
119,0,6.0,176,0,0.0,0,4,4,4,69.0
120,0,6.0,12,3,0.0,0,4,4,4,3.0
120,0,0.0,73,2,0.0,0,4,4,4,6.0
120,1,0.0,135,0,9.0,0,4,4,4,12.0
121,0,0.0,162,0,0.0,0,4,4,4,66.0
122,0,0.0,154,0,9.0,0,4,4,4,9.0
122,1,0.0,158,0,9.0,0,4,4,4,9.0
126,0,3.0,129,0,0.0,0,4,4,4,3.0
127,0,0.0,17,15,0.0,0,4,4,4,6.0
128,1,6.0,12,38,0.0,0,4,4,4,3.0
128,1,0.0,73,5,0.0,0,4,4,4,6.0
128,0,0.0,133,0,0.0,0,4,4,4,6.0
128,0,6.0,186,22,0.0,0,4,4,4,3.0
130,0,24.0,56,0,0.0,0,4,4,4,27.0
130,0,6.0,149,10,0.0,0,4,4,4,6.0
130,0,3.0,99,60,0.0,0,4,4,4,3.0
130,0,12.0,180,2,0.0,0,4,4,4,12.0
131,0,0.0,17,5,0.0,0,4,4,4,6.0
132,0,0.0,35,0,9.0,0,4,4,4,18.0
133,0,0.0,36,0,63.0,0,4,4,4,6.0
134,0,0.0,138,0,12.0,0,4,4,4,9.0
135,0,0.0,36,0,120.0,0,4,4,4,21.0
136,0,0.0,17,14,0.0,0,4,4,4,6.0
137,0,24.0,184,0,0.0,0,4,4,4,24.0
137,0,48.0,61,0,0.0,0,4,4,4,75.0
137,0,9.0,101,82,0.0,0,4,4,4,6.0
137,0,15.0,151,25,0.0,0,4,4,4,9.0
138,0,0.0,162,0,120.0,0,4,4,4,21.0
139,0,69.0,186,16,0.0,0,4,4,4,3.0
139,0,0.0,74,0,0.0,0,4,4,4,69.0
140,2,0.0,6,0,33.0,0,4,4,4,12.0
140,1,0.0,162,0,66.0,0,4,4,4,12.0
140,0,0.0,187,0,0.0,0,4,4,4,12.0
141,10,0.0,61,1,42.0,0,4,4,4,15.0
141,12,0.0,157,0,39.0,0,4,4,4,15.0
141,6,0.0,173,0,42.0,0,4,4,4,15.0
141,15,9.0,101,3,0.0,0,4,4,4,6.0
141,5,9.0,101,2,0.0,0,4,4,4,6.0
