group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
0,35,0.0,120,1,300.0,1,4,4,4,10.0
0,19,0.0,134,0,840.0,1,4,4,4,10.0
0,34,0.0,65,0,10.0,1,4,4,4,10.0
0,4,0.0,120,0,300.0,1,4,4,4,10.0
0,45,0.0,58,15,20.0,1,4,4,4,10.0
0,15,0.0,139,0,910.0,1,4,4,4,10.0
0,12,0.0,81,43,30.0,1,4,4,4,10.0
0,44,0.0,65,4,10.0,1,4,4,4,10.0
0,38,0.0,36,3,10.0,1,4,4,4,10.0
0,22,0.0,81,11,30.0,1,4,4,4,10.0
0,25,0.0,54,0,270.0,1,4,4,4,10.0
0,47,0.0,138,0,40.0,1,4,4,4,10.0
0,39,0.0,58,7,20.0,1,4,4,4,10.0
0,41,0.0,91,0,30.0,1,4,4,4,10.0
0,32,0.0,102,2,20.0,1,4,4,4,10.0
0,28,0.0,92,0,10.0,1,4,4,4,10.0
0,21,0.0,65,5,10.0,1,4,4,4,10.0
0,11,0.0,56,0,270.0,1,4,4,4,10.0
1,0,0.0,110,0,570.0,1,4,4,4,10.0
2,0,0.0,109,0,550.0,1,4,4,4,10.0
3,61,0.0,56,0,280.0,1,4,4,4,10.0
3,60,0.0,67,2,10.0,1,4,4,4,10.0
3,30,0.0,26,0,140.0,1,4,4,4,10.0
3,55,0.0,10,0,80.0,1,4,4,4,10.0
3,54,0.0,92,0,20.0,1,4,4,4,10.0
3,26,0.0,135,0,870.0,1,4,4,4,10.0
3,28,0.0,88,0,20.0,1,4,4,4,10.0
3,51,0.0,66,0,10.0,1,4,4,4,10.0
3,53,0.0,69,0,10.0,1,4,4,4,10.0
3,65,0.0,101,0,30.0,1,4,4,4,10.0
3,71,0.0,43,6,0.0,1,4,4,4,10.0
3,73,0.0,39,14,0.0,1,4,4,4,10.0
3,64,0.0,59,0,10.0,1,4,4,4,10.0
3,69,0.0,105,0,30.0,1,4,4,4,10.0
3,59,0.0,44,4,0.0,1,4,4,4,10.0
3,67,0.0,69,3,10.0,1,4,4,4,10.0
3,15,0.0,43,5,0.0,1,4,4,4,10.0
3,70,0.0,60,0,10.0,1,4,4,4,10.0
3,5,0.0,39,13,0.0,1,4,4,4,10.0
3,49,0.0,120,0,310.0,1,4,4,4,10.0
3,11,0.0,117,0,590.0,1,4,4,4,10.0
3,25,0.0,39,1,0.0,1,4,4,4,10.0
3,18,0.0,43,2,0.0,1,4,4,4,10.0
3,12,0.0,43,4,0.0,1,4,4,4,10.0
3,13,0.0,43,19,0.0,1,4,4,4,10.0
3,37,0.0,90,6,20.0,1,4,4,4,10.0
3,57,0.0,69,5,10.0,1,4,4,4,10.0
3,63,0.0,120,1,310.0,1,4,4,4,10.0
3,29,0.0,130,1,60.0,1,4,4,4,10.0
3,62,0.0,39,9,0.0,1,4,4,4,10.0
3,4,0.0,38,0,10.0,1,4,4,4,10.0
3,7,0.0,39,16,0.0,1,4,4,4,10.0
3,24,0.0,94,0,20.0,1,4,4,4,10.0
3,48,0.0,62,0,10.0,1,4,4,4,10.0
3,17,0.0,46,6,0.0,1,4,4,4,10.0
3,23,0.0,87,0,20.0,1,4,4,4,10.0
3,20,0.0,46,0,0.0,1,4,4,4,10.0
3,58,0.0,68,0,10.0,1,4,4,4,10.0
3,16,0.0,46,8,0.0,1,4,4,4,10.0
3,52,0.0,99,0,30.0,1,4,4,4,10.0
3,45,0.0,104,0,30.0,1,4,4,4,10.0
3,72,0.0,59,1,10.0,1,4,4,4,10.0
3,44,0.0,123,0,50.0,1,4,4,4,10.0
3,19,0.0,38,2,0.0,1,4,4,4,10.0
3,9,0.0,39,15,0.0,1,4,4,4,10.0
3,43,0.0,103,0,30.0,1,4,4,4,10.0
3,10,0.0,118,0,630.0,1,4,4,4,10.0
3,56,0.0,113,0,40.0,1,4,4,4,10.0
3,27,0.0,50,0,210.0,1,4,4,4,10.0
3,21,0.0,43,9,0.0,1,4,4,4,10.0
3,22,0.0,46,1,0.0,1,4,4,4,10.0
3,47,0.0,12,0,90.0,1,4,4,4,10.0
3,68,0.0,45,1,0.0,1,4,4,4,10.0
5,20,0.0,42,1,0.0,1,4,4,4,10.0
5,61,0.0,77,0,330.0,1,4,4,4,10.0
5,12,0.0,99,1,30.0,1,4,4,4,10.0
5,52,0.0,43,10,0.0,1,4,4,4,10.0
5,45,0.0,42,2,0.0,1,4,4,4,10.0
5,49,0.0,83,1,20.0,1,4,4,4,10.0
5,44,0.0,42,0,0.0,1,4,4,4,10.0
5,18,0.0,45,3,0.0,1,4,4,4,10.0
5,38,0.0,43,13,0.0,1,4,4,4,10.0
5,63,0.0,122,0,50.0,1,4,4,4,10.0
5,46,0.0,46,3,0.0,1,4,4,4,10.0
5,8,0.0,43,8,0.0,1,4,4,4,10.0
5,59,0.0,82,2,20.0,1,4,4,4,10.0
5,17,0.0,43,16,0.0,1,4,4,4,10.0
5,1,0.0,70,1,10.0,1,4,4,4,10.0
5,54,0.0,54,0,260.0,1,4,4,4,10.0
5,37,0.0,43,15,0.0,1,4,4,4,10.0
5,53,0.0,82,3,20.0,1,4,4,4,10.0
