group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
0,5,0.0,3,0,0.0,0,0,0,0,10.0
1,7,10.0,0,23,0.0,0,0,0,0,10.0
1,1,10.0,0,22,0.0,0,0,0,0,10.0
1,0,10.0,0,18,0.0,0,0,0,0,10.0
1,15,10.0,0,20,0.0,0,0,0,0,10.0
1,13,0.0,95,0,170.0,0,0,0,0,20.0
1,14,10.0,0,21,0.0,0,0,0,0,10.0
2,5,0.0,35,1,0.0,0,0,0,0,30.0
2,8,20.0,0,16,0.0,0,0,0,0,10.0
2,2,20.0,0,3,0.0,0,0,0,0,10.0
2,15,20.0,0,4,0.0,0,0,0,0,10.0
2,0,20.0,0,0,0.0,0,0,0,0,10.0
2,9,20.0,0,1,0.0,0,0,0,0,10.0
2,11,20.0,0,2,0.0,0,0,0,0,10.0
2,10,20.0,0,15,0.0,0,0,0,0,10.0
2,6,0.0,35,2,0.0,0,0,0,0,30.0
2,7,0.0,5,0,0.0,0,0,0,0,30.0
2,4,0.0,56,0,60.0,0,0,0,0,30.0
3,1,20.0,1,14,0.0,0,0,0,0,20.0
3,0,0.0,67,0,40.0,0,0,0,0,40.0
4,2,30.0,1,18,0.0,0,0,0,0,20.0
4,1,30.0,1,17,0.0,0,0,0,0,20.0
4,3,30.0,1,16,0.0,0,0,0,0,20.0
4,0,30.0,1,19,0.0,0,0,0,0,20.0
5,0,0.0,24,0,330.0,0,0,0,0,60.0
7,0,10.0,6,4,0.0,0,0,0,0,10.0
8,0,50.0,35,0,0.0,0,0,0,0,60.0
8,0,30.0,1,8,0.0,0,0,0,0,20.0
8,0,110.0,69,0,0.0,0,0,0,0,150.0
9,0,50.0,32,0,0.0,0,0,0,0,340.0
9,0,30.0,1,2,0.0,0,0,0,0,20.0
10,0,10.0,3,1,0.0,0,0,0,0,40.0
10,0,50.0,71,0,0.0,0,0,0,0,40.0
11,0,60.0,97,0,0.0,0,0,0,0,50.0
11,0,10.0,23,0,0.0,0,0,0,0,20.0
11,0,30.0,77,0,0.0,0,0,0,0,30.0
14,0,10.0,1,0,0.0,0,0,0,0,20.0
14,0,30.0,62,0,0.0,0,0,0,0,60.0
14,0,90.0,28,0,0.0,0,0,0,0,20.0
15,0,10.0,39,0,0.0,0,0,0,0,10.0
15,0,20.0,75,1,0.0,0,0,0,0,20.0
