group_0,partition_0,interface_position_0,group_1,partition_1,interface_position_1,unit_type,device_group,device_group_0,device_group_1,interface_qty
0,14,0.0,29,2,0.0,1,0,0,0,10.0
0,4,0.0,27,0,160.0,1,0,0,0,10.0
0,10,0.0,96,0,50.0,1,0,0,0,10.0
0,20,0.0,58,0,10.0,1,0,0,0,10.0
0,7,0.0,31,2,0.0,1,0,0,0,10.0
0,11,0.0,72,0,20.0,1,0,0,0,10.0
0,27,0.0,31,1,0.0,1,0,0,0,10.0
0,13,0.0,70,0,20.0,1,0,0,0,10.0
0,2,0.0,54,0,270.0,1,0,0,0,10.0
0,16,0.0,57,1,10.0,1,0,0,0,10.0
0,1,0.0,57,0,10.0,1,0,0,0,10.0
0,25,0.0,93,0,40.0,1,0,0,0,10.0
0,15,0.0,58,1,10.0,1,0,0,0,10.0
0,22,0.0,61,1,10.0,1,0,0,0,10.0
0,18,0.0,62,0,10.0,1,0,0,0,10.0
0,6,0.0,33,0,0.0,1,0,0,0,10.0
0,23,0.0,10,0,90.0,1,0,0,0,10.0
0,9,0.0,28,0,60.0,1,0,0,0,10.0
0,19,0.0,30,1,0.0,1,0,0,0,10.0
0,21,0.0,71,0,20.0,1,0,0,0,10.0
0,26,0.0,30,3,0.0,1,0,0,0,10.0
0,3,0.0,61,0,10.0,1,0,0,0,10.0
0,17,0.0,88,0,30.0,1,0,0,0,10.0
0,8,0.0,30,4,0.0,1,0,0,0,10.0
0,24,0.0,30,2,0.0,1,0,0,0,10.0
0,0,0.0,87,0,30.0,1,0,0,0,10.0
1,17,0.0,40,0,190.0,1,0,0,0,10.0
1,1,0.0,61,1,0.0,1,0,0,0,10.0
1,4,0.0,31,0,0.0,1,0,0,0,10.0
1,16,0.0,86,0,30.0,1,0,0,0,10.0
1,9,0.0,68,0,20.0,1,0,0,0,10.0
1,0,0.0,62,0,0.0,1,0,0,0,10.0
1,18,0.0,63,1,10.0,1,0,0,0,10.0
1,5,0.0,35,3,0.0,1,0,0,0,10.0
1,11,0.0,98,0,70.0,1,0,0,0,10.0
1,14,0.0,71,0,10.0,1,0,0,0,10.0
1,19,0.0,61,2,10.0,1,0,0,0,10.0
1,8,0.0,35,0,0.0,1,0,0,0,10.0
1,12,0.0,14,0,100.0,1,0,0,0,10.0
1,15,0.0,58,0,0.0,1,0,0,0,10.0
1,10,0.0,36,0,0.0,1,0,0,0,10.0
1,2,0.0,32,0,0.0,1,0,0,0,10.0
1,3,0.0,31,4,0.0,1,0,0,0,10.0
1,7,0.0,10,0,80.0,1,0,0,0,10.0
2,3,0.0,34,1,0.0,1,0,0,0,10.0
2,9,0.0,57,0,0.0,1,0,0,0,10.0
2,8,0.0,57,1,0.0,1,0,0,0,10.0
2,15,0.0,27,0,150.0,1,0,0,0,10.0
2,0,0.0,87,0,20.0,1,0,0,0,10.0
2,12,0.0,69,0,20.0,1,0,0,0,10.0
2,2,0.0,61,0,0.0,1,0,0,0,10.0
2,14,0.0,8,0,90.0,1,0,0,0,10.0
2,10,0.0,58,1,0.0,1,0,0,0,10.0
